,Unnamed: 0,appln_id,patent_office,filing_date,lat,lng,ctry_code,name_0,name_1,name_2,name_3,name_4,name_5,city,coord_source,source,type
522758,18213610,52267870,US,2000-07-19,49.2827,-123.121,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,1,priority
524850,228226,4676353,CA,2000-07-19,43.7507,-79.7308,CA,Canada,Ontario,Peel,Brampton,,,Brampton,geolocalization,1,single
524851,228225,4676353,CA,2000-07-19,43.7237,-79.2411,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,single
525117,3115479,21314953,GB,2000-07-19,45.5117,-76.1374,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
525118,3115480,21314953,GB,2000-07-19,45.3046,-75.8984,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
525220,2695956,18562176,FI,2000-07-19,43.8135,-79.4392,CA,Canada,Ontario,York,Vaughan,,,Vaughan,geolocalization,1,single
524824,228211,4676238,CA,2000-07-19,43.6569,-79.4607,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,priority
522595,18214239,52268781,US,2000-07-19,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
522835,18213825,52268162,US,2000-07-19,51.0486,-114.071,CA,Canada,Alberta,Division No. 6,Calgary,,,Calgary,geolocalization,1,priority
522455,18211055,52264540,US,2000-07-19,45.4309,-73.8683,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Beaconsfield,,,Beaconsfield,geolocalization,1,continual
522463,18211056,52264540,US,2000-07-19,45.456,-73.8623,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Kirkland,,,Kirkland,geolocalization,1,continual
521686,18215238,52270416,US,2000-07-19,43.2557,-79.8711,CA,Canada,Ontario,Hamilton,Hamilton,,,Hamilton,geolocalization,1,single
521688,18215237,52270416,US,2000-07-19,43.2557,-79.8711,CA,Canada,Ontario,Hamilton,Hamilton,,,Hamilton,geolocalization,1,single
521696,18215236,52270416,US,2000-07-19,43.2272,-79.7196,CA,Canada,Ontario,Hamilton,Hamilton,,,Hamilton,geolocalization,1,single
522369,18212894,52266950,US,2000-07-19,49.2193,-122.598,CA,Canada,British Columbia,Greater Vancouver,Maple Ridge,,,Maple Ridge,geolocalization,1,continual
522370,18212893,52266950,US,2000-07-19,44.2312,-76.486,CA,Canada,Ontario,Frontenac,Kingston,,,Kingston,geolocalization,1,continual
522371,18212892,52266950,US,2000-07-19,49.2827,-123.121,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,1,continual
522373,18212890,52266950,US,2000-07-19,49.32,-123.072,CA,Canada,British Columbia,Greater Vancouver,North Vancouver City,,,North Vancouver City,geolocalization,1,continual
521651,18216613,52272265,US,2000-07-19,49.2827,-123.121,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,1,continual
522418,18211502,52265137,US,2000-07-19,49.2827,-123.121,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,1,single
522420,18211108,52264596,US,2000-07-19,45.3115,-73.7432,CA,Canada,Québec,Roussillon,Mercier,,,Mercier,geolocalization,1,priority
522449,18211061,52264540,US,2000-07-19,45.472,-73.79899999999998,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Pointe-Claire,,,Pointe-Claire,geolocalization,1,continual
522450,18211060,52264540,US,2000-07-19,45.4033,-73.9504,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Sainte-Anne-de-Bellevue,,,Sainte-Anne-de-Bellevue,geolocalization,1,continual
522451,18211059,52264540,US,2000-07-19,45.4165,-73.9161,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Baie-d'Urfé,,,Baie-d'Urfé,geolocalization,1,continual
522452,18211058,52264540,US,2000-07-19,45.4857,-73.5957,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Westmount,,,Westmount,geolocalization,1,continual
522454,18211057,52264540,US,2000-07-19,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,continual
522400,18211501,52265137,US,2000-07-19,49.32,-123.072,CA,Canada,British Columbia,Greater Vancouver,North Vancouver City,,,North Vancouver City,geolocalization,1,single
527232,228254,4676559,CA,2000-07-20,53.4799,-113.531,CA,Canada,Alberta,Division No. 11,Edmonton,,,Edmonton,geolocalization,1,continual
527233,228253,4676559,CA,2000-07-20,50.9227,-114.036,CA,Canada,Alberta,Division No. 6,Calgary,,,Calgary,geolocalization,1,continual
527234,228252,4676559,CA,2000-07-20,53.4521,-113.004,CA,Canada,Alberta,Division No. 11,Strathcona County,,,Strathcona County,geolocalization,1,continual
